country,date,Total_industry,Total_manufacturing,Total_construction,Total_retail_trade,Construction_permits_issued,Harmonised_unemployment,Earnings_manufacturing,CPI_all_items,CPI_core,PPI_manufacturing,Exports,Imports,Share_prices,Currency_conversions_usd,IR_3months,IR_10months,IR_immediate,Business_confidence,Consumer_confidence,Leading_indicators
MEX,1993-10-01,-0.0648624749461631,0.244473174165974,0.323457401558518,2.23424502129377,,-0.30000000000000027,1.57344115354663,0.408980228272042,0.596113205709305,0.002138813224007219,8.14609027028903,0.692641338938291,3.76161123310309,0.000537754281680014,,,-0.6099999999999994,,,0.007114560098560929
MEX,1993-11-01,0.766368209909999,-1.42551672400873,2.71443286161031,-6.19872271081924,,0.10000000000000009,1.67563195380705,0.44106923740766,0.480618612398514,-0.0005714158428267169,-6.30793062443844,-5.19784368902048,8.79882031818278,0.012102004446151282,,,1.0500000000000007,,,0.006716675017993445
MEX,1993-12-01,1.90798644965944,0.283623572340139,2.85324878478824,3.05244223413821,,0.10000000000000009,-0.431630379596894,0.762485335308347,0.573649381303374,0.004391818145335513,6.94198956342166,8.21928399204599,15.7533488615632,-0.014600568260564772,,,-1.9400000000000013,,,0.005337232401970482
MEX,1994-01-01,1.09123639241002,2.12236740318352,2.1428904895635,2.60357982207914,,0.10000000000000009,1.67821624398821,0.775263005446033,0.654766401126164,-0.021860133449212338,-4.47067969228402,6.04651148625907,6.75384154133257,-0.0001900253189663914,,,-1.459999999999999,,,0.0030821923584198885
MEX,1994-02-01,0.43582090953295,-4.32894937387038,3.40135242644188,2.58455262718094,,-0.10000000000000009,0.609148263380936,0.514316508174492,0.80615394588015,0.0072052238638184996,3.58302604153504,5.49734838391351,4.98188235804294,0.004556409473732037,,,-1.2599999999999998,,,-0.0015764373100219942
MEX,1994-03-01,1.00929395858959,2.81765501090382,3.59470722982754,1.63979460835455,,-0.10000000000000009,1.35244996469973,0.514192433439283,0.624298248985187,0.004733736934788624,0.641858205584332,-3.08065671046877,-9.28965712046802,0.05635399732900792,,,-0.4300000000000015,,,-0.003368223560332062
MEX,1994-04-01,2.96733661201236,8.91814802672889,1.97496445415176,-1.7606648832328,,0.10000000000000009,-0.618691778600113,0.489750540481761,0.567594289824241,0.008373040453770297,-0.327268737689105,3.5651953208787,-11.2279948907042,0.013280253515585372,,,2.630000000000001,,,-0.003890006790647327
MEX,1994-05-01,-1.68156103434852,-6.25302865569485,-1.19780554310266,3.18188963401233,,-0.30000000000000027,1.16236872744388,0.483158406553654,0.507713661846521,0.007909668923129498,3.23543291845123,1.46516670216803,5.40775151894688,-0.01009377681463075,,,2.870000000000001,,,-0.0037981624967287075
MEX,1994-06-01,0.387988130918323,0.542685758204351,-0.518624708293911,0.727194920644699,,0.10000000000000009,0.69864940640481,0.500378827248319,0.472134158412027,0.0066844089890247815,3.79992333776364,2.981625677094,0.0712385599778603,0.016456880789722073,,,0.14999999999999858,,,-0.0026017533322395536
MEX,1994-07-01,0.113978594222401,-0.109714002785966,-0.608124822975513,-0.699491845563159,,0.10000000000000009,0.913555903375386,0.443492053983548,0.34183051748317,0.0073972229011323165,-0.490379905878891,0.873508189624424,-0.939265900952665,0.010074888590853925,,,0.6400000000000006,,,-0.0023970776420183526
